ID1,ID2,ID3,ID4,V1,V2,V3,V4
579,631,596,582,0.0000,0.0000,0.2250,0.0000
580,547,538,471,-0.1780,-0.0870,0.2460,0.0000
580,547,538,498,0.0000,0.0000,0.2250,0.0000
580,547,538,655,-0.4955,-0.4345,0.3695,0.0000
583,528,428,365,0.0000,3.6250,0.0000,0.0000
583,528,428,402,0.0000,3.6250,0.0000,0.0000
584,606,537,436,0.0000,3.0445,0.0000,0.0000
584,606,537,558,0.0000,2.4500,0.0000,0.0000
585,512,434,357,0.0000,2.4500,0.0000,0.0000
585,512,434,436,0.0000,2.4500,0.0000,0.0000
586,647,613,548,0.0000,0.0000,0.1500,0.0000
586,647,613,573,0.0000,0.0000,0.2340,0.0000
586,647,613,690,0.0000,0.0000,0.1500,0.0000
587,590,559,536,0.0000,3.6250,0.0000,0.0000
587,590,559,562,0.0000,3.6250,0.0000,0.0000
588,624,610,488,0.0000,0.0000,0.0000,0.0000
588,624,610,619,0.0000,0.0000,0.0000,0.0000
588,624,610,708,0.0000,0.0000,0.0000,0.0000
589,620,531,453,0.0000,0.0000,0.2310,0.0000
589,620,531,484,0.0000,0.0000,0.1500,0.0000
589,620,531,567,0.0000,0.0000,0.1500,0.0000
590,559,536,518,0.0000,0.8410,0.0000,0.0000
590,609,608,593,0.0000,3.6250,0.0000,0.0000
590,609,608,627,0.0000,3.6250,0.0000,0.0000
591,532,463,358,0.0000,0.0000,0.0000,0.0000
591,532,463,449,0.0000,0.0000,0.0000,0.0000
591,532,463,502,0.0000,0.0000,0.0000,0.0000
592,600,490,408,0.0000,0.0000,0.1500,0.0000
592,600,490,475,0.0000,0.0000,0.1500,0.0000
592,600,490,525,0.0000,0.0000,0.1500,0.0000
593,562,559,536,0.0000,3.6250,0.0000,0.0000
593,562,559,590,0.0000,3.6250,0.0000,0.0000
594,593,562,545,0.0000,3.6250,0.0000,0.0000
594,593,562,559,0.0000,3.6250,0.0000,0.0000
597,515,430,335,-2.3870,1.5155,0.0000,0.0000
597,515,430,400,0.0000,0.0000,-0.0380,0.0000
597,515,430,457,0.0000,0.0000,-0.0380,0.0000
597,515,477,451,0.0000,0.0000,0.0000,0.0000
597,515,477,526,-0.2980,0.1395,-2.4565,0.0000
598,502,463,358,0.0000,0.0000,0.0000,0.0000
598,502,463,449,0.0000,0.0000,0.0000,0.0000
598,502,463,532,0.0000,0.0000,0.0000,0.0000
598,502,474,409,0.0000,2.4500,0.0000,0.0000
598,502,474,522,0.0000,3.0445,0.0000,0.0000
600,490,408,324,1.3660,-0.1145,0.2425,0.0000
600,490,408,362,0.0000,0.0000,0.1500,0.0000
600,490,408,420,0.0000,0.0000,0.1500,0.0000
602,664,644,626,0.0000,0.0000,0.0000,0.0000
602,664,644,670,0.0000,0.0000,0.0000,0.0000
602,664,652,634,0.0000,0.0000,0.0000,0.0000
602,664,652,653,0.0000,0.0000,0.0000,0.0000
603,618,514,427,0.0000,0.0000,-0.2400,0.0000
603,618,514,497,0.0000,0.0000,0.0000,0.0000
604,637,574,492,0.0000,0.0000,0.0000,0.0000
604,637,574,554,0.9325,0.0445,0.1755,0.0000
604,637,574,638,0.3715,1.2540,-0.4025,0.0000
604,646,605,519,0.0000,0.0000,0.0000,0.0000
604,646,605,667,0.3715,1.2540,-0.4025,0.0000
604,646,611,523,0.0000,0.0000,0.2320,0.0000
604,646,611,636,0.0000,0.0000,0.2320,0.0000
604,646,611,648,0.0000,0.0000,0.2320,0.0000
605,646,604,534,0.0000,0.0000,0.0000,0.0000
605,646,604,637,-0.2980,0.1395,-2.4565,0.0000
605,646,611,523,0.0000,0.0000,-0.0380,0.0000
605,646,611,636,0.0000,0.0000,-0.0380,0.0000
605,646,611,648,0.0000,0.0000,-0.0380,0.0000
605,667,640,521,-0.2980,0.1395,-2.4565,0.0000
605,667,640,680,0.0000,0.0000,0.0000,0.0000
605,667,640,724,0.2595,0.4385,2.6165,0.0000
606,537,436,390,0.0000,0.0000,0.0000,0.0000
606,537,436,395,0.2595,0.4385,2.6165,0.0000
606,537,436,434,-0.2980,0.1395,-2.4565,0.0000
607,522,443,378,0.0000,0.0000,0.0000,0.0000
607,522,443,454,0.9325,0.0445,0.1755,0.0000
607,522,474,409,0.0000,0.0000,0.0000,0.0000
607,522,474,502,0.2595,0.4385,2.6165,0.0000
608,593,562,545,0.0000,3.6250,0.0000,0.0000
608,593,562,559,0.0000,3.6250,0.0000,0.0000
608,609,590,559,0.0000,3.6250,0.0000,0.0000
608,609,590,587,0.0000,3.6250,0.0000,0.0000
608,627,524,461,0.0000,0.0000,0.2310,0.0000
608,627,524,512,0.4225,-0.4810,0.3565,0.0000
608,627,524,526,-0.8485,-0.2280,0.2925,0.0000
609,590,559,536,0.0000,3.6250,0.0000,0.0000
609,590,559,562,0.0000,3.6250,0.0000,0.0000
609,608,593,562,0.0000,3.6250,0.0000,0.0000
609,608,593,594,0.0000,3.6250,0.0000,0.0000
610,488,458,342,1.1500,3.0445,0.0000,0.0000
610,488,458,496,0.0000,2.4500,0.0000,0.0000
611,646,604,534,0.0000,0.0000,0.0000,0.0000
611,646,604,637,0.2595,0.4385,2.6165,0.0000
611,646,605,519,0.0000,0.0000,0.0000,0.0000
611,646,605,667,0.9325,0.0445,0.1755,0.0000
612,600,490,408,0.6500,-0.0250,0.1000,0.0000
612,600,490,475,0.0000,0.0000,0.1500,0.0000
612,600,490,525,0.0000,0.0000,0.1500,0.0000
612,746,741,656,0.0000,0.0000,0.0000,0.0000
612,746,741,830,0.2595,0.4385,2.6165,0.0000
614,541,441,343,0.0000,0.2730,0.0000,0.0000
614,541,441,432,0.0000,0.0000,0.0000,0.0000
614,541,441,447,0.0000,0.0000,0.0000,0.0000
615,686,650,527,0.0000,2.4500,0.0000,0.0000
615,686,650,733,0.0000,2.4500,0.0000,0.0000
616,638,574,492,0.0000,0.0000,0.0000,0.0000
616,638,574,554,0.2595,0.4385,2.6165,0.0000
616,638,574,637,-0.2980,0.1395,-2.4565,0.0000
616,709,649,571,0.0000,0.0000,0.0000,0.0000
616,709,649,698,-0.2980,0.1395,-2.4565,0.0000
617,626,623,506,0.0000,0.0000,0.0000,0.0000
617,626,623,675,0.0000,0.0000,0.0000,0.0000
617,626,623,692,0.0000,0.0000,0.0000,0.0000
618,514,427,359,0.0000,6.5250,0.0000,0.0000
618,514,427,417,0.0000,6.5250,0.0000,0.0000
618,514,497,406,0.0000,1.6750,0.0000,0.0000
618,514,497,569,0.0000,1.6750,0.0000,0.0000
618,705,645,576,0.2595,0.4385,2.6165,0.0000
618,705,645,673,0.0000,0.0000,0.0000,0.0000
619,610,488,442,0.0000,0.0000,0.0000,0.0000
619,610,488,458,0.0000,0.0000,0.0000,0.0000
620,531,453,349,0.0000,0.0000,0.0000,0.0000
620,531,453,473,0.0000,0.0000,0.0000,0.0000
620,698,649,571,0.0000,2.4500,0.0000,0.0000
620,698,649,709,1.1500,3.0445,0.0000,0.0000
622,609,590,559,0.0000,3.6250,0.0000,0.0000
622,609,590,587,0.0000,3.6250,0.0000,0.0000
622,609,608,593,0.0000,3.6250,0.0000,0.0000
622,609,608,627,0.0000,3.6250,0.0000,0.0000
624,610,488,442,0.0000,0.0000,0.0000,0.0000
624,610,488,458,0.3715,1.2540,-0.4025,0.0000
624,693,691,581,0.9325,0.0445,0.1755,0.0000
624,693,691,687,0.0000,0.0000,0.0000,0.0000
624,693,691,798,0.3715,1.2540,-0.4025,0.0000
625,631,596,582,0.0000,0.0000,0.2250,0.0000
626,623,506,456,0.0000,0.0000,0.2320,0.0000
626,623,506,482,0.0000,0.0000,0.2320,0.0000
626,623,506,508,0.0000,0.0000,0.2320,0.0000
627,524,512,434,0.2595,0.4385,2.6165,0.0000
627,524,512,585,0.0000,0.0000,0.0000,0.0000
627,608,593,562,0.0000,3.6250,0.0000,0.0000
627,608,593,594,0.0000,3.6250,0.0000,0.0000
629,639,551,464,0.0000,0.0000,0.0000,0.0000
629,639,551,568,0.0000,0.0000,0.0000,0.0000
629,639,634,621,0.0000,0.0000,0.0000,0.0000
629,639,634,652,0.0000,0.0000,0.0000,0.0000
630,607,522,443,0.0000,0.0000,-0.0380,0.0000
630,607,522,474,0.0000,0.0000,0.2320,0.0000
630,607,522,564,0.0000,0.0000,0.1500,0.0000
633,554,487,429,0.0000,0.0000,-0.0500,0.0000
633,554,487,448,0.0000,0.0000,0.1500,0.0000
633,554,487,544,0.0000,0.0000,0.1500,0.0000
634,639,551,464,-0.2980,0.1395,-2.4565,0.0000
634,639,551,568,0.0000,0.0000,0.0000,0.0000
637,574,554,487,-1.3460,0.4180,0.0000,0.0000
637,574,554,509,0.0000,0.0000,-0.0380,0.0000
637,574,554,633,0.0000,0.0000,-0.0380,0.0000
638,574,554,487,0.5835,-0.2630,0.4025,0.0000
638,574,554,509,0.0000,0.0000,0.2320,0.0000
638,574,554,633,0.0000,0.0000,0.2320,0.0000
639,551,464,385,1.1500,3.0445,0.0000,0.0000
639,551,464,437,0.0000,3.0445,0.0000,0.0000
640,521,472,364,1.1500,3.0445,0.0000,0.0000
640,521,472,494,0.0000,2.4500,0.0000,0.0000
640,667,605,519,0.0000,3.0445,0.0000,0.0000
640,667,605,646,1.1500,3.0445,0.0000,0.0000
641,655,538,471,-0.8485,-0.2280,0.2925,0.0000
641,655,538,498,0.0000,0.0000,-0.0380,0.0000
641,655,538,547,-2.8270,-0.4360,0.0000,0.0000
642,718,706,620,0.0000,3.0445,0.0000,0.0000
642,718,706,772,0.0000,2.4500,0.0000,0.0000
644,626,623,506,0.2595,0.4385,2.6165,0.0000
644,626,623,675,-0.2980,0.1395,-2.4565,0.0000
644,626,623,692,0.0000,0.0000,0.0000,0.0000
644,664,652,634,-0.2980,0.1395,-2.4565,0.0000
644,664,652,653,0.0000,0.0000,0.0000,0.0000
645,576,507,416,0.3715,1.2540,-0.4025,0.0000
645,576,507,501,0.0000,0.0000,0.0000,0.0000
645,576,507,565,0.9325,0.0445,0.1755,0.0000
645,705,618,514,-0.6470,0.2810,0.0470,0.0000
645,705,618,603,0.0000,0.0000,0.2320,0.0000
645,705,618,663,0.0000,0.0000,0.2320,0.0000
647,613,573,566,-0.4955,-0.4345,0.3695,0.0000
647,769,755,672,0.0000,2.4500,0.0000,0.0000
647,769,755,845,1.1500,3.0445,0.0000,0.0000
649,698,620,531,0.9325,0.0445,0.1755,0.0000
649,698,620,589,0.0000,0.0000,0.0000,0.0000
649,698,620,706,0.3715,1.2540,-0.4025,0.0000
649,709,616,533,0.0000,0.0000,0.0000,0.0000
649,709,616,638,0.3715,1.2540,-0.4025,0.0000
650,527,466,435,0.0000,0.0000,0.0000,0.0000
650,527,466,459,-0.2980,0.1395,-2.4565,0.0000
650,527,485,421,0.0000,0.0000,-0.0380,0.0000
650,527,485,489,-2.8270,-0.4360,0.0000,0.0000
650,527,485,540,0.0000,0.0000,-0.0380,0.0000
651,565,503,478,0.0000,0.0000,0.0000,0.0000
651,565,503,539,0.0000,0.0000,0.0000,0.0000
651,565,507,416,0.0000,0.0000,0.2320,0.0000
651,565,507,501,0.0000,0.0000,0.1500,0.0000
651,565,507,576,0.0000,0.0000,-0.0380,0.0000
652,664,644,626,0.3715,1.2540,-0.4025,0.0000
652,664,644,670,0.0000,0.0000,0.0000,0.0000
653,652,634,621,0.0000,2.4500,0.0000,0.0000
653,652,634,639,0.0000,2.4500,0.0000,0.0000
654,569,497,406,0.0000,3.5000,0.0000,0.0000
654,569,497,514,0.0000,3.5000,0.0000,0.0000
654,569,528,428,0.0000,3.6250,0.0000,0.0000
654,569,528,583,0.0000,3.6250,0.0000,0.0000
655,538,471,396,0.0000,0.0000,0.1500,0.0000
655,538,471,450,0.0000,0.0000,0.1500,0.0000
655,538,471,491,0.0000,0.0000,0.1500,0.0000
657,735,727,607,0.0000,3.6250,0.0000,0.0000
657,735,727,821,0.0000,3.6250,0.0000,0.0000
659,627,524,461,0.0000,0.0000,0.1500,0.0000
659,627,524,512,0.0000,0.0000,0.2320,0.0000
659,627,524,526,0.0000,0.0000,-0.0380,0.0000
659,627,608,593,0.0000,0.0000,0.0000,0.0000
659,627,608,609,0.0000,0.0000,0.0000,0.0000
660,661,550,500,0.0000,0.0000,0.0000,0.0000
660,661,550,532,0.3715,1.2540,-0.4025,0.0000
661,550,532,463,1.1500,3.0445,0.0000,0.0000
661,550,532,591,0.0000,2.4500,0.0000,0.0000
661,660,641,635,0.0000,3.0445,0.0000,0.0000
661,660,641,655,1.1500,3.0445,0.0000,0.0000
661,777,761,681,-0.4955,-0.4345,0.3695,0.0000
663,618,514,427,0.0000,0.0000,-0.2400,0.0000
663,618,514,497,0.0000,0.0000,0.0000,0.0000
664,644,626,617,0.0000,2.4500,0.0000,0.0000
664,644,626,623,1.1500,3.0445,0.0000,0.0000
664,652,634,621,0.0000,3.0445,0.0000,0.0000
664,652,634,639,1.1500,3.0445,0.0000,0.0000
665,775,770,711,0.0000,2.4500,0.0000,0.0000
665,775,770,816,1.1500,3.0445,0.0000,0.0000
666,731,689,553,0.0000,2.4500,0.0000,0.0000
666,731,689,751,0.0000,2.4500,0.0000,0.0000
667,640,521,472,0.3715,1.2540,-0.4025,0.0000
667,640,521,476,0.0000,0.0000,0.0000,0.0000
669,600,490,408,0.0000,0.0000,0.1500,0.0000
669,600,490,475,0.0000,0.0000,0.1500,0.0000
669,600,490,525,0.0000,0.0000,0.1500,0.0000
670,644,626,617,0.0000,2.4500,0.0000,0.0000
670,644,626,623,0.0000,3.0445,0.0000,0.0000
671,724,640,521,0.0000,0.0000,-0.0380,0.0000
671,724,640,667,0.0000,0.0000,0.2320,0.0000
671,724,640,680,0.0000,0.0000,0.1500,0.0000
673,645,576,507,0.0000,2.4500,0.0000,0.0000
673,645,576,552,0.0000,2.4500,0.0000,0.0000
674,678,647,586,0.0000,0.0000,0.0000,0.0000
674,678,647,613,0.0000,0.0000,0.0000,0.0000
674,678,647,769,0.0000,0.0000,0.0000,0.0000
675,623,506,456,0.0000,0.0000,-0.0380,0.0000
675,623,506,482,0.0000,0.0000,-0.0380,0.0000
675,623,506,508,0.0000,0.0000,-0.0380,0.0000
676,728,632,601,0.0000,0.0000,0.2250,0.0000
677,597,515,430,0.9325,0.0445,0.1755,0.0000
677,597,515,477,0.3715,1.2540,-0.4025,0.0000
677,597,515,555,0.0000,0.0000,0.0000,0.0000
677,750,723,697,0.3715,1.2540,-0.4025,0.0000
677,750,723,719,0.0000,0.0000,0.0000,0.0000
678,647,613,548,0.0000,0.0000,0.2320,0.0000
678,647,613,573,2.7145,-0.4395,0.5290,0.0000
678,647,613,690,0.0000,0.0000,0.2320,0.0000
680,640,521,472,0.0000,0.0000,0.0000,0.0000
680,640,521,476,0.0000,0.0000,0.0000,0.0000
682,677,597,515,0.0000,2.4500,0.0000,0.0000
682,677,597,572,0.0000,2.4500,0.0000,0.0000
683,661,550,500,0.0000,0.0000,0.0000,0.0000
683,661,550,532,0.0000,0.0000,0.0000,0.0000
683,661,660,641,0.0000,0.0000,0.0000,0.0000
683,661,660,684,0.0000,0.0000,0.0000,0.0000
684,660,641,635,0.0000,2.4500,0.0000,0.0000
684,660,641,655,0.0000,2.4500,0.0000,0.0000
686,650,527,466,0.3715,1.2540,-0.4025,0.0000
686,650,527,485,0.9325,0.0445,0.1755,0.0000
686,650,527,516,0.0000,0.0000,0.0000,0.0000
687,691,581,504,0.0000,0.0000,0.1500,0.0000
687,691,581,556,0.0000,0.0000,0.1500,0.0000
687,691,581,599,0.0000,0.0000,0.1500,0.0000
688,675,623,506,0.0000,0.0000,0.0000,0.0000
688,675,623,626,0.0000,0.0000,0.0000,0.0000
688,675,623,692,0.0000,0.0000,0.0000,0.0000
689,553,499,431,0.0000,0.0000,0.1735,0.0000
689,553,499,511,0.0000,0.0000,0.1735,0.0000
689,553,499,535,0.0000,0.0000,0.1735,0.0000
689,553,520,444,0.0000,0.0000,-0.0380,0.0000
689,553,520,542,0.0000,0.0000,-0.0380,0.0000
689,553,520,557,0.0000,0.0000,-0.0380,0.0000
690,613,573,566,0.0000,0.0000,0.2250,0.0000
691,693,624,588,0.0000,2.4500,0.0000,0.0000
691,693,624,610,1.1500,3.0445,0.0000,0.0000
692,623,506,456,0.0000,0.0000,0.1500,0.0000
692,623,506,482,0.0000,0.0000,0.1500,0.0000
692,623,506,508,0.0000,0.0000,0.1500,0.0000
693,624,610,488,-0.2980,0.1395,-2.4565,0.0000
693,624,610,619,0.0000,0.0000,0.0000,0.0000
693,624,610,708,0.2595,0.4385,2.6165,0.0000
693,691,581,504,0.0000,0.0000,-0.0380,0.0000
693,691,581,556,0.0000,0.0000,-0.0380,0.0000
693,691,581,599,0.0000,0.0000,-0.0380,0.0000
694,737,655,538,0.0000,0.0000,0.0000,0.0000
694,737,655,641,0.0000,0.0000,0.0000,0.0000
694,737,655,695,0.0000,0.0000,0.0000,0.0000
695,655,538,471,0.0000,0.0000,0.1500,0.0000
695,655,538,498,0.0000,0.0000,0.1500,0.0000
695,655,538,547,0.0000,0.0000,0.2340,0.0000
695,655,641,635,0.0000,0.0000,0.0000,0.0000
695,655,641,660,0.0000,0.0000,0.0000,0.0000
696,782,771,639,0.0000,0.0000,0.1500,0.0000
696,782,771,780,0.0000,0.0000,0.1500,0.0000
696,782,771,875,0.0000,0.0000,0.1500,0.0000
698,620,531,453,-0.8485,-0.2280,0.2925,0.0000
698,620,531,484,0.0000,0.0000,-0.0380,0.0000
698,620,531,567,0.0000,0.0000,-0.0380,0.0000
699,708,610,488,0.0000,0.0000,-0.0380,0.0000
699,708,610,619,0.0000,0.0000,0.1500,0.0000
699,708,610,624,0.0000,0.0000,0.2320,0.0000
700,627,524,461,0.0000,0.0000,0.1500,0.0000
700,627,524,512,0.0000,0.0000,0.2320,0.0000
700,627,524,526,0.0000,0.0000,-0.0380,0.0000
700,627,608,593,0.0000,0.0000,0.0000,0.0000
700,627,608,609,0.0000,0.0000,0.0000,0.0000
701,773,768,631,0.0000,0.0000,0.0000,0.0000
701,773,768,811,0.0000,0.0000,0.0000,0.0000
701,773,768,838,0.0000,0.0000,0.0000,0.0000
704,710,675,623,0.0000,2.4500,0.0000,0.0000
704,710,675,688,0.0000,2.4500,0.0000,0.0000
705,618,514,427,-0.3570,0.0000,0.0000,0.0000
705,618,514,497,0.0000,0.0000,0.0000,0.0000
705,645,576,507,1.1500,3.0445,0.0000,0.0000
705,645,576,552,0.0000,3.0445,0.0000,0.0000
706,620,531,453,0.4225,-0.4810,0.3565,0.0000
706,620,531,484,0.0000,0.0000,0.2320,0.0000
706,620,531,567,0.0000,0.0000,0.2320,0.0000
708,610,488,442,0.0000,0.0000,0.0000,0.0000
708,610,488,458,0.9325,0.0445,0.1755,0.0000
709,802,743,679,0.0000,0.0000,0.1500,0.0000
709,802,743,685,0.0000,0.0000,0.1500,0.0000
709,802,743,826,0.6500,-0.0250,0.1000,0.0000
710,675,623,506,0.9325,0.0445,0.1755,0.0000
710,675,623,626,0.3715,1.2540,-0.4025,0.0000
710,675,623,692,0.0000,0.0000,0.0000,0.0000
710,756,712,678,0.3715,1.2540,-0.4025,0.0000
710,756,712,716,0.0000,0.0000,0.0000,0.0000
712,678,647,586,0.0000,0.0000,0.0000,0.0000
712,678,647,613,0.2595,0.4385,2.6165,0.0000
712,678,647,769,-0.2980,0.1395,-2.4565,0.0000
712,756,710,675,-0.2980,0.1395,-2.4565,0.0000
712,756,710,704,0.0000,0.0000,0.0000,0.0000
714,705,618,514,0.0000,0.0000,0.2310,0.0000
714,705,618,603,0.0000,0.0000,0.1500,0.0000
714,705,618,663,0.0000,0.0000,0.1500,0.0000
714,705,645,576,0.0000,0.0000,0.0000,0.0000
714,705,645,673,0.0000,0.0000,0.0000,0.0000
715,756,710,675,0.0000,0.0000,0.0000,0.0000
715,756,710,704,0.0000,0.0000,0.0000,0.0000
715,756,712,678,0.0000,0.0000,0.0000,0.0000
715,756,712,716,0.0000,0.0000,0.0000,0.0000
716,712,678,647,0.0000,3.0445,0.0000,0.0000
716,712,678,674,0.0000,2.4500,0.0000,0.0000
717,757,722,702,0.0000,0.0000,0.2250,0.0000
717,757,736,606,0.0000,0.0000,-0.0380,0.0000
717,757,736,778,0.0000,0.0000,0.2320,0.0000
717,757,736,794,0.0000,0.0000,0.1500,0.0000
718,706,620,531,0.2595,0.4385,2.6165,0.0000
718,706,620,589,0.0000,0.0000,0.0000,0.0000
718,706,620,698,-0.2980,0.1395,-2.4565,0.0000
718,816,770,711,0.0000,0.0000,0.0000,0.0000
718,816,770,775,-0.2980,0.1395,-2.4565,0.0000
719,723,697,665,0.0000,3.0445,0.0000,0.0000
719,723,697,721,0.0000,2.4500,0.0000,0.0000
720,708,610,488,0.0000,0.0000,-0.0380,0.0000
720,708,610,619,0.0000,0.0000,0.1500,0.0000
720,708,610,624,0.0000,0.0000,0.2320,0.0000
721,697,665,595,0.0000,0.0000,0.0000,0.0000
721,697,665,643,0.0000,0.0000,0.0000,0.0000
721,697,665,775,0.0000,0.0000,0.0000,0.0000
722,757,736,606,-2.8270,-0.4360,0.0000,0.0000
722,757,736,778,2.7145,-0.4395,0.5290,0.0000
722,757,736,794,0.0000,0.0000,0.2340,0.0000
723,697,665,595,0.0000,0.0000,0.0000,0.0000
723,697,665,643,0.0000,0.0000,0.0000,0.0000
723,697,665,775,-1.5580,-0.1245,-0.1445,0.0000
723,750,677,597,-0.2980,0.1395,-2.4565,0.0000
723,750,677,682,0.0000,0.0000,0.0000,0.0000
724,640,521,472,0.9325,0.0445,0.1755,0.0000
724,640,521,476,0.0000,0.0000,0.0000,0.0000
724,827,785,667,0.4225,-0.4810,0.3565,0.0000
724,827,785,764,0.0000,0.0000,0.1500,0.0000
724,827,785,843,0.0000,0.0000,0.1500,0.0000
725,803,765,658,0.0000,0.0000,0.1500,0.0000
725,803,765,788,0.0000,0.0000,0.1500,0.0000
725,803,765,818,0.0000,0.0000,-0.1125,0.0000
726,805,762,668,0.0000,1.9500,0.0000,0.0000
726,805,762,826,0.0000,3.9680,0.0000,0.0000
727,607,522,443,-0.8485,-0.2280,0.2925,0.0000
727,607,522,474,0.4225,-0.4810,0.3565,0.0000
727,607,522,564,0.0000,0.0000,0.2310,0.0000
728,820,776,734,0.0000,0.0000,0.0000,0.0000
728,820,776,778,0.9325,0.0445,0.1755,0.0000
729,638,574,492,0.0000,0.0000,0.0000,0.0000
729,638,574,554,0.0000,0.0000,0.0000,0.0000
729,638,574,637,0.0000,0.0000,0.0000,0.0000
729,638,616,533,0.0000,2.4500,0.0000,0.0000
729,638,616,709,0.0000,2.4500,0.0000,0.0000
730,754,740,713,0.0000,3.6250,0.0000,0.0000
730,754,740,758,0.0000,3.6250,0.0000,0.0000
731,689,553,499,0.3715,1.2540,-0.4025,0.0000
731,689,553,520,0.9325,0.0445,0.1755,0.0000
731,689,553,529,0.0000,0.0000,0.0000,0.0000
732,750,677,597,0.0000,0.0000,0.0000,0.0000
732,750,677,682,0.0000,0.0000,0.0000,0.0000
732,750,723,697,0.0000,0.0000,0.0000,0.0000
732,750,723,719,0.0000,0.0000,0.0000,0.0000
733,650,527,466,0.0000,0.0000,0.0000,0.0000
733,650,527,485,0.0000,0.0000,0.0000,0.0000
733,650,527,516,0.0000,0.0000,0.0000,0.0000
735,727,607,522,0.0000,0.0000,0.0000,0.0000
735,727,607,563,0.0000,0.0000,0.0000,0.0000
735,727,607,630,0.0000,0.0000,0.0000,0.0000
736,606,537,436,1.1500,3.0445,0.0000,0.0000
736,606,537,558,0.0000,2.4500,0.0000,0.0000
736,757,722,702,-0.4955,-0.4345,0.3695,0.0000
736,778,776,734,0.0000,3.0445,0.0000,0.0000
736,778,776,820,1.1500,3.0445,0.0000,0.0000
737,655,538,471,0.4225,-0.4810,0.3565,0.0000
737,655,538,498,0.0000,0.0000,0.2320,0.0000
737,655,538,547,2.7145,-0.4395,0.5290,0.0000
737,655,641,635,0.0000,0.0000,0.0000,0.0000
737,655,641,660,0.3715,1.2540,-0.4025,0.0000
738,637,574,492,0.0000,0.0000,0.0000,0.0000
738,637,574,554,0.0000,0.0000,0.0000,0.0000
738,637,574,638,0.0000,0.0000,0.0000,0.0000
738,637,604,534,0.0000,2.4500,0.0000,0.0000
738,637,604,646,0.0000,3.0445,0.0000,0.0000
740,754,730,784,0.0000,0.8410,0.0000,0.0000
741,746,612,561,0.0000,0.0000,0.2320,0.0000
741,746,612,575,0.0000,0.0000,0.2320,0.0000
741,746,612,600,0.3195,-0.1070,0.1995,0.0000
741,830,810,686,0.3715,1.2540,-0.4025,0.0000
741,830,810,834,0.9325,0.0445,0.1755,0.0000
741,830,810,866,0.0000,0.0000,0.0000,0.0000
742,724,640,521,0.0000,0.0000,-0.0380,0.0000
742,724,640,667,0.0000,0.0000,0.2320,0.0000
742,724,640,680,0.0000,0.0000,0.1500,0.0000
743,802,709,616,-0.3390,0.8265,0.0000,0.0000
743,802,709,649,0.9105,0.4755,0.5840,0.0000
743,802,709,760,0.0000,0.0000,0.1500,0.0000
743,826,762,668,-0.0950,-0.2085,0.2090,0.0000
743,826,762,805,0.9145,0.1215,-0.2490,0.0000
745,813,795,758,0.0000,0.0000,0.0000,0.0000
745,813,795,814,0.0000,0.0000,0.0000,0.0000
746,612,600,490,0.6500,-0.0250,0.1000,0.0000
746,612,600,592,0.0000,0.0000,0.1500,0.0000
746,612,600,669,0.0000,0.0000,0.1500,0.0000
747,758,740,713,0.0000,3.6250,0.0000,0.0000
747,758,740,754,0.0000,3.6250,0.0000,0.0000
748,646,604,534,0.0000,0.0000,0.0000,0.0000
748,646,604,637,0.0000,0.0000,0.0000,0.0000
748,646,605,519,0.0000,0.0000,0.0000,0.0000
748,646,605,667,0.0000,0.0000,0.0000,0.0000
748,646,611,523,0.0000,0.0000,0.1500,0.0000
748,646,611,636,0.0000,0.0000,0.1500,0.0000
748,646,611,648,0.0000,0.0000,0.1500,0.0000
749,693,624,588,0.0000,2.4500,0.0000,0.0000
749,693,624,610,0.0000,3.0445,0.0000,0.0000
749,693,691,581,0.0000,0.0000,0.0000,0.0000
749,693,691,687,0.0000,0.0000,0.0000,0.0000
749,693,691,798,0.0000,0.0000,0.0000,0.0000
750,677,597,515,1.1500,3.0445,0.0000,0.0000
750,677,597,572,0.0000,3.0445,0.0000,0.0000
750,723,697,665,1.1500,3.0445,0.0000,0.0000
750,723,697,721,0.0000,2.4500,0.0000,0.0000
751,689,553,499,0.0000,0.0000,0.0000,0.0000
751,689,553,520,0.0000,0.0000,0.0000,0.0000
751,689,553,529,0.0000,0.0000,0.0000,0.0000
753,839,834,759,0.0000,0.0000,0.1500,0.0000
753,839,834,810,0.0000,0.0000,0.1500,0.0000
753,839,834,922,0.0000,0.0000,0.1500,0.0000
755,769,647,586,0.0000,0.0000,0.0000,0.0000
755,769,647,613,0.9325,0.0445,0.1755,0.0000
755,769,647,678,0.3715,1.2540,-0.4025,0.0000
755,845,832,779,0.0000,0.0000,0.2320,0.0000
755,845,832,806,0.0000,0.0000,0.2320,0.0000
755,845,832,954,-0.6470,0.2810,0.0470,0.0000
756,710,675,623,1.1500,3.0445,0.0000,0.0000
756,710,675,688,0.0000,3.0445,0.0000,0.0000
756,712,678,647,1.1500,3.0445,0.0000,0.0000
756,712,678,674,0.0000,2.4500,0.0000,0.0000
757,736,606,537,0.9325,0.0445,0.1755,0.0000
757,736,606,584,0.0000,0.0000,0.0000,0.0000
759,834,810,686,0.2640,0.1615,0.2585,0.0000
759,834,810,830,-0.4580,0.2055,0.0000,0.0000
759,834,810,866,0.0000,0.0000,0.1500,0.0000
760,709,616,533,0.0000,0.0000,0.0000,0.0000
760,709,616,638,0.0000,0.0000,0.0000,0.0000
760,709,649,571,0.0000,0.0000,0.0000,0.0000
